sequence,cell_id,task_id,pair_id,pair_variant,source_pool_view_id,tool_pool_size,pool_repeat,method,selected_tool_id,transport_accepted,exactly_one_tool_call,arguments_json_valid,arguments_exact,primary_endpoint_hit,family_hit,alternative_hit,scientific_hit,primary_end_to_end,scientific_end_to_end,finish_reason,tool_call_count,provider_error,error_type,reasoning_content_observed,api_latency_ms,model_run_repeat,repeat_unit_id
290,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1207.1214,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
291,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1098.2602,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
292,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,874.0008,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2
293,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1026.4346,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2
294,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1122.9937,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2
295,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1062.818,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2
296,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1091.4746,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2
297,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1023.8964,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2
298,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,965.7017,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2
299,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,917.5238,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2
300,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-NH4_2SO4-ELEMENTS,PAIR-A002-A003-NH4_2SO4,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1120.8294,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2
301,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1067.3907,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
302,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1030.9543,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
303,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,942.5718,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
304,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,699.1048,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2
305,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,818.3311,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2
306,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,804.9405,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2
307,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,950.5576,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2
308,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,847.1322,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2
309,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,825.3112,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2
310,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,899.7272,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2
311,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,888.8258,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2
312,A002-A003-TOP5-R3-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-NH4_2SO4-MOLAR-MASS,PAIR-A002-A003-NH4_2SO4,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,976.0614,R3,A002-A003-TOP5-R1-E3-MP-NH4_2SO4-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2
313,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,991.2097,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
314,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,792.1875,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
315,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,879.3781,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
316,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,837.4604,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2
317,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,863.4962,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2
318,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-17-B-LEXICAL8-V1,17,B,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1035.3168,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2
319,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,873.0904,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2
320,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,629.3158,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2
321,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-120-A-LEXICAL8-V1,120,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,798.3173,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2
322,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,955.0271,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2
323,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,849.6719,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2
324,A002-A003-TOP5-R3-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CA_OH_2-ELEMENTS,PAIR-A002-A003-CA_OH_2,element_stoichiometry,A002-A003-120-B-LEXICAL8-V1,120,B,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1097.0893,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-ELEMENTS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2
325,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,896.0911,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
326,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,755.7386,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
327,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,868.353,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
328,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1102.0626,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-LEXICAL_TOP5-V2
329,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1060.8952,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-DENSE_TOP5-V2
330,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-17-B-LEXICAL8-V1,17,B,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1088.422,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-17-B-LEXICAL8-V1-HIERARCHICAL-V2
331,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,879.0342,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-LEXICAL_TOP5-V2
332,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1240.363,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-DENSE_TOP5-V2
333,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-120-A-LEXICAL8-V1,120,A,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,770.3601,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-A-LEXICAL8-V1-HIERARCHICAL-V2
334,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,lexical_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,845.7389,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-LEXICAL_TOP5-V2
335,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,dense_top5,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,906.6773,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-DENSE_TOP5-V2
336,A002-A003-TOP5-R3-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CA_OH_2-MOLAR-MASS,PAIR-A002-A003-CA_OH_2,molar_mass,A002-A003-120-B-LEXICAL8-V1,120,B,hierarchical,A003,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1129.0739,R3,A002-A003-TOP5-R1-E3-MP-CA_OH_2-MOLAR-MASS-A002-A003-120-B-LEXICAL8-V1-HIERARCHICAL-V2
337,A002-A003-TOP5-R3-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,lexical_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1137.9405,R3,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-LEXICAL_TOP5-V2
338,A002-A003-TOP5-R3-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,dense_top5,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,1162.2684,R3,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-DENSE_TOP5-V2
339,A002-A003-TOP5-R3-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2,E3-MP-CU_NH3_4_SO4-ELEMENTS,PAIR-A002-A003-CU_NH3_4_SO4,element_stoichiometry,A002-A003-17-A-LEXICAL8-V1,17,A,hierarchical,A002,True,True,True,True,True,True,False,True,True,True,tool_calls,1,,none,False,984.306,R3,A002-A003-TOP5-R1-E3-MP-CU_NH3_4_SO4-ELEMENTS-A002-A003-17-A-LEXICAL8-V1-HIERARCHICAL-V2
